STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2002,,74.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2003,,72.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2004,,72.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2005,,71.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2006,,72.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2007,,74.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2008,,75.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2009,,74.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2010,,73.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2011,,73.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2012,,73.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2013,,73.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2014,,73.4,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2015,,73.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2016,,72.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2017,,72.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2018,,72.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2019,,73.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2020,,72.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2021,,74.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2022,,75.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2023,,75.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,NO,Norway,2024,,75.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,1997,,51.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,1998,,52.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,1999,,51.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2000,,49.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2001,,48.3,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2002,,46.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2003,,46.4,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2004,,46.1,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2005,,46.8,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2006,,48.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2007,,50.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2008,,52.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2009,,52.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2010,,52.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2011,,52.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2012,,53.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2013,,53.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2014,,55.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2015,,56.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2016,,58.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2017,,59.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2018,,60.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2019,,61.4,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2020,,61.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2021,,64.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2022,,65.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2023,,66.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PL,Poland,2024,,67.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1986,,47.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1987,,49.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1988,,51.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1989,,52.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1990,,53.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1991,,56.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1992,,55.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1993,,54.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1994,,54.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1995,,54.3,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1996,,54.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1997,,55.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1998,,58.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,1999,,59.6,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2000,,60.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2001,,61.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2002,,61.7,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2003,,61.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2004,,61.5,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2005,,61.6,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2006,,61.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2007,,61.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2008,,62.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2009,,61.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2010,,61.0,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2011,,60.0,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2012,,58.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2013,,57.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2014,,59.7,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2015,,61.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2016,,62.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2017,,64.8,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2018,,66.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2019,,67.5,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2020,,66.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2021,,67.2,,b,break in time series,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2022,,68.9,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2023,,70.2,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,PT,Portugal,2024,,70.4,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,RO,Romania,1997,,61.1,,,,,
dataflow,ESTAT:LFSA_ERGAED(1.0),"Employment rates by sex, age and educational attainment level (%)",A,Annual,PC,Percentage,F,Females,Y15-64,From 15 to 64 years,TOTAL,All ISCED 2011 levels,RO,Romania,1998,,60.1,,b,break in time series,,
