STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2017,,18.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2018,,21.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2019,,21.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2020,,18.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2021,,18.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2022,,18.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2023,,20.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,LV,Latvia,2024,,19.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2011,,19.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2012,,17.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2013,,14.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2014,,17.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2015,,16.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2016,,16.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2017,,13.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2018,,13.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2019,,15.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,ME,Montenegro,2020,,18.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2006,,17.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2007,,21.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2008,,20.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2009,,20.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2010,,22.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2011,,20.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2012,,19.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2013,,19.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2014,,22.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2015,,25.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2016,,21.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2017,,22.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2018,,23.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2019,,26.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MK,North Macedonia,2020,,26.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2000,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2001,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2002,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2003,,,,u,low reliability,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2004,,7.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2005,,6.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2006,,6.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2007,,9.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2008,,6.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2009,,7.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2010,,10.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2011,,12.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2012,,12.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2013,,13.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2014,,14.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2015,,13.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2016,,14.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2017,,17.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2018,,19.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2019,,19.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2020,,17.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2021,,20.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2022,,19.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2023,,22.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,MT,Malta,2024,,21.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,1996,,13.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,1997,,13.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,1998,,10.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,1999,,10.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2000,,11.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2001,,11.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2002,,11.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2003,,10.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2004,,13.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2005,,15.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2006,,14.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2007,,14.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2008,,14.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2009,,14.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2010,,14.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2011,,16.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2012,,16.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2013,,15.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2014,,16.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2015,,16.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2016,,15.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2017,,16.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2018,,16.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2019,,16.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2020,,16.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2021,,16.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2022,,15.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2023,,14.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NL,Netherlands,2024,,14.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,1996,,16.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,1997,,17.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,1998,,16.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,1999,,16.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2000,,17.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2001,,18.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2002,,18.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2003,,15.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2004,,15.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2005,,15.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2006,,15.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2007,,14.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2008,,13.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2009,,11.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2010,,12.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2011,,13.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2012,,13.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2013,,13.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2014,,15.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2015,,15.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2016,,15.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2017,,14.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2018,,16.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2019,,16.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2020,,16.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2021,,16.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2022,,16.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2023,,16.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,NO,Norway,2024,,17.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,1997,,12.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,1998,,7.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,1999,,7.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2000,,6.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2001,,8.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2002,,10.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2003,,11.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2004,,12.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2005,,13.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2006,,14.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2007,,15.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2008,,16.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,PL,Poland,2009,,16.3,,,,,
